participant_id,condition,item,question,text
6a1602689050cce832321f97,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","The AI was sufficient and correct, I asked it in every step of the way to get the right answers."
6a1602689050cce832321f97,ai,21.3,"If you have any further comments about your interaction with the AI, please share them here.",none
5ee10c33a3011311034f2cb1,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","On a daily basis I feed the data I use into AI to compile answers and help. The userinterface for this ai is really bad however, so I didn't even realise if/when I actually moved onto the next message, as when I'd initially submit my answers, it would display a prompt in read asking me to prompt AI at least once before proceeding, so I thought it hadn't captured the initial response."
5ee10c33a3011311034f2cb1,ai,21.3,"If you have any further comments about your interaction with the AI, please share them here.",Tests like this in future need a clear marker identifying to the subject what question number they're on.
5fbf90f025a567296d943c7e,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to read the scenario carefully to try and understand it, I really needed the AI's help. I tried to read the AI's responses and compare it from what I understood from the text. I also asked the AI to double check  until I was fairly confident that the AI was giving the correct answers. If there was any confusion on the part of the AI I asked why so I could understand the thinking behind it."
5fbf90f025a567296d943c7e,ai,21.3,"If you have any further comments about your interaction with the AI, please share them here.",I feel the AI needed to be asked several times before it gave the correct answer sometimes so as I went through the tasks when I realised this I did a lot more double checking as I went along as I felt the AI was less reliable than I first thought. I therefore asked clarifying questions so I could understand the answers to increase my confidence.
6054cdc28222dc1ca6f58d8c,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to answer it myself, think what do I think the answer is then put it in AI and see if my answer was the same or different, if I agree with AI why or process to get to the answer."
6054cdc28222dc1ca6f58d8c,ai,21.3,"If you have any further comments about your interaction with the AI, please share them here.",I found it very smooth to us the AI
6a0c810fde5e00323faefdfb,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Organisational tasks such as this are really tough for me. My brain does not work that way. I relied heavily on the AI for that reason, but I did attempt to check its reasoning whenever possible."
6a11a434b06823950a4448a5,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to ensure the AI fully understood the scenario accurately first, then I asked it to give me the answer and cross check multiple times till the answer and logic is consistent."
6a11a434b06823950a4448a5,ai,21.3,"If you have any further comments about your interaction with the AI, please share them here.",None right now.
6a2181d1f0ad377a924abd5d,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I only checked a couple AI answers, before putting more faith into it. I had to switch up the prompts during the 'only for this question' questions since they messed with the AI's understanding."
6a21935e44fa7ca6cd47ffd1,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Asking the AI the questions, then taking the time it went through to look at the information and then cross check it's reasoning."
6a21935e44fa7ca6cd47ffd1,ai,21.3,"If you have any further comments about your interaction with the AI, please share them here.",N/A
6346d9fda71cffd6c403c4a2,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I read the questions and tried to look out for clues on how to answer them while reading the scenarios afterwards, and it helped."
6346d9fda71cffd6c403c4a2,ai,21.3,"If you have any further comments about your interaction with the AI, please share them here.",none
60a6e4db0fb2c1d91fc00724,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",reading through the A'I'S conclusion.
66cdeb8a1b24ca4b3267616c,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just worked soley with AI to get the awnsers  i needed.
668a563a0991d87c8cc08069,ai,21.2,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i read through the scenario first, ""trying"" to make sense of it LOL.  Then I read the questions one by one and after inputting them into AI for an answer, I referred back to the scenario to try and check if the information AI gave was correct.  Some situations were so complex I wasn't fully able to follow along, and that's why on some questions I wasn't 100% sure if the answer we gave was correct."
