condition,pid,task_id,question,verdict,mode,answer,answer_correct,correct_option,n_assistant_msgs,parsed,followed,ai_correct,correct,difficulty_z
ai,6a05ca3ca97a0b5ea50dd24c,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a05ca3ca97a0b5ea50dd24c,15,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
ai,6a05ca3ca97a0b5ea50dd24c,16,graduation_party_06,A,full,A,False,D,1,True,1,0,0,-0.3691343244229278
ai,6a05ca3ca97a0b5ea50dd24c,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai,5f319edf7543f7087932aa98,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,5f319edf7543f7087932aa98,7,ypc_03,D,full,C,False,B,1,True,0,0,0,0.847792019828484
ai,5f319edf7543f7087932aa98,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai,5f319edf7543f7087932aa98,9,ypc_06,D,full,D,False,A,1,True,1,0,0,1.2128699231039075
ai,5f319edf7543f7087932aa98,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai,5f319edf7543f7087932aa98,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai,5f319edf7543f7087932aa98,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai,5f319edf7543f7087932aa98,13,car_racing_05,C,full,C,False,A,1,True,1,0,0,0.5313911703231169
ai,5f319edf7543f7087932aa98,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,5f319edf7543f7087932aa98,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,5f319edf7543f7087932aa98,17,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
ai,6a04411878c03cd53d01bc3d,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,6a04411878c03cd53d01bc3d,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai,6a04411878c03cd53d01bc3d,8,ypc_05,B,full,B,False,A,1,True,1,0,0,0.3366829552428909
ai,6a04411878c03cd53d01bc3d,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai,6a04411878c03cd53d01bc3d,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6a04411878c03cd53d01bc3d,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai,6a04411878c03cd53d01bc3d,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai,6a04411878c03cd53d01bc3d,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai,6a04411878c03cd53d01bc3d,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a04411878c03cd53d01bc3d,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,6a04411878c03cd53d01bc3d,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,6a04411878c03cd53d01bc3d,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai,5f6f3b4884cdf34934e9db6f,6,ypc_02,D,full,D,True,D,4,True,1,1,1,-0.8072278083534364
ai,5f6f3b4884cdf34934e9db6f,7,ypc_03,B,full,B,True,B,3,True,1,1,1,0.847792019828484
ai,5f6f3b4884cdf34934e9db6f,8,ypc_05,A,full,A,True,A,4,True,1,1,1,0.3366829552428909
ai,5f6f3b4884cdf34934e9db6f,9,ypc_06,A,full,A,True,A,3,True,1,1,1,1.2128699231039075
ai,5f6f3b4884cdf34934e9db6f,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai,5f6f3b4884cdf34934e9db6f,13,car_racing_05,A,full,A,True,A,3,True,1,1,1,0.5313911703231169
ai,5f6f3b4884cdf34934e9db6f,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,5f6f3b4884cdf34934e9db6f,15,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
ai,5f6f3b4884cdf34934e9db6f,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai,6710a58eeff954cb2243950e,6,ypc_02,A,full,A,False,D,1,True,1,0,0,-0.8072278083534364
ai,6710a58eeff954cb2243950e,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai,6710a58eeff954cb2243950e,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai,6710a58eeff954cb2243950e,9,ypc_06,C,full,C,False,A,1,True,1,0,0,1.2128699231039075
ai,6710a58eeff954cb2243950e,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6710a58eeff954cb2243950e,11,car_racing_02,C,full,C,True,C,1,True,1,1,1,1.1885313962188795
ai,6710a58eeff954cb2243950e,12,car_racing_03,C,full,C,False,B,1,True,1,0,0,-0.49082695884806904
ai,6710a58eeff954cb2243950e,13,car_racing_05,D,full,D,False,A,2,True,1,0,0,0.5313911703231169
ai,6710a58eeff954cb2243950e,14,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
ai,6710a58eeff954cb2243950e,15,graduation_party_05,C,full,C,False,A,1,True,1,0,0,0.14197474016266495
ai,6710a58eeff954cb2243950e,16,graduation_party_06,A,full,A,False,D,1,True,1,0,0,-0.3691343244229278
ai,6710a58eeff954cb2243950e,17,graduation_party_07,C,full,C,False,B,1,True,1,0,0,0.7017608585183145
ai,6a1589d7aa43b48061cf738a,6,ypc_02,A,full,A,False,D,3,True,1,0,0,-0.8072278083534364
ai,6a1589d7aa43b48061cf738a,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai,6a1589d7aa43b48061cf738a,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai,6a1589d7aa43b48061cf738a,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6a1589d7aa43b48061cf738a,11,car_racing_02,C,full,C,True,C,1,True,1,1,1,1.1885313962188795
ai,6a1589d7aa43b48061cf738a,12,car_racing_03,B,full,B,True,B,4,True,1,1,1,-0.49082695884806904
ai,6a1589d7aa43b48061cf738a,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai,6a21b8ae2177f79a3833a3aa,6,ypc_02,D,full,A,False,D,2,True,0,1,0,-0.8072278083534364
ai,6a21b8ae2177f79a3833a3aa,7,ypc_03,A,full,A,False,B,2,True,1,0,0,0.847792019828484
ai,6a21b8ae2177f79a3833a3aa,8,ypc_05,C,full,C,False,A,1,True,1,0,0,0.3366829552428909
ai,6a21b8ae2177f79a3833a3aa,9,ypc_06,C,full,C,False,A,2,True,1,0,0,1.2128699231039075
ai,6a21b8ae2177f79a3833a3aa,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai,6a21b8ae2177f79a3833a3aa,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai,6a21b8ae2177f79a3833a3aa,12,car_racing_03,B,full,B,True,B,2,True,1,1,1,-0.49082695884806904
ai,6a21b8ae2177f79a3833a3aa,13,car_racing_05,A,full,A,True,A,2,True,1,1,1,0.5313911703231169
ai,6a21b8ae2177f79a3833a3aa,14,graduation_party_01,B,full,B,True,B,2,True,1,1,1,-1.5130450880192552
ai,6a21b8ae2177f79a3833a3aa,15,graduation_party_05,A,full,A,True,A,2,True,1,1,1,0.14197474016266495
ai,6a21b8ae2177f79a3833a3aa,16,graduation_party_06,B,full,B,False,D,2,True,1,0,0,-0.3691343244229278
ai,6a21b8ae2177f79a3833a3aa,17,graduation_party_07,B,full,B,True,B,2,True,1,1,1,0.7017608585183145
ai,59b19a277f6c84000151c001,6,ypc_02,D,full,D,True,D,3,True,1,1,1,-0.8072278083534364
ai,59b19a277f6c84000151c001,7,ypc_03,B,full,B,True,B,4,True,1,1,1,0.847792019828484
ai,59b19a277f6c84000151c001,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai,59b19a277f6c84000151c001,9,ypc_06,B,full,B,False,A,3,True,1,0,0,1.2128699231039075
ai,59b19a277f6c84000151c001,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai,59b19a277f6c84000151c001,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai,59b19a277f6c84000151c001,12,car_racing_03,B,full,B,True,B,3,True,1,1,1,-0.49082695884806904
ai,59b19a277f6c84000151c001,13,car_racing_05,A,full,A,True,A,4,True,1,1,1,0.5313911703231169
ai,59b19a277f6c84000151c001,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai,59b19a277f6c84000151c001,17,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
ai,6a06e63d31c90ee68757b0d3,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,6a06e63d31c90ee68757b0d3,7,ypc_03,D,full,D,False,B,1,True,1,0,0,0.847792019828484
ai,6a06e63d31c90ee68757b0d3,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai,6a06e63d31c90ee68757b0d3,9,ypc_06,D,full,D,False,A,1,True,1,0,0,1.2128699231039075
ai,6a06e63d31c90ee68757b0d3,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6a06e63d31c90ee68757b0d3,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai,6a06e63d31c90ee68757b0d3,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai,6a06e63d31c90ee68757b0d3,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a06e63d31c90ee68757b0d3,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,6a06e63d31c90ee68757b0d3,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,6a06e63d31c90ee68757b0d3,17,graduation_party_07,A,full,A,False,B,3,True,1,0,0,0.7017608585183145
ai,6a271c0daa928450f32c7507,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,6a271c0daa928450f32c7507,7,ypc_03,D,full,D,False,B,2,True,1,0,0,0.847792019828484
ai,6a271c0daa928450f32c7507,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai,6a271c0daa928450f32c7507,9,ypc_06,C,full,C,False,A,1,True,1,0,0,1.2128699231039075
ai,6a271c0daa928450f32c7507,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6a271c0daa928450f32c7507,11,car_racing_02,B,full,C,True,C,1,True,0,0,1,1.1885313962188795
ai,6a271c0daa928450f32c7507,12,car_racing_03,B,full,B,True,B,2,True,1,1,1,-0.49082695884806904
ai,6a271c0daa928450f32c7507,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai,6a271c0daa928450f32c7507,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a271c0daa928450f32c7507,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,6a271c0daa928450f32c7507,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,6a271c0daa928450f32c7507,17,graduation_party_07,A,full,A,False,B,1,True,1,0,0,0.7017608585183145
ai,65b9a002909e6b9bd3520066,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,65b9a002909e6b9bd3520066,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai,65b9a002909e6b9bd3520066,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai,65b9a002909e6b9bd3520066,9,ypc_06,D,full,D,False,A,2,True,1,0,0,1.2128699231039075
ai,65b9a002909e6b9bd3520066,10,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
ai,65b9a002909e6b9bd3520066,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai,65b9a002909e6b9bd3520066,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,65b9a002909e6b9bd3520066,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,65b9a002909e6b9bd3520066,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,65b9a002909e6b9bd3520066,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai,6a06fc17dd60a09eb3ac9bbd,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,6a06fc17dd60a09eb3ac9bbd,7,ypc_03,C,full,C,False,B,1,True,1,0,0,0.847792019828484
ai,6a06fc17dd60a09eb3ac9bbd,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai,6a06fc17dd60a09eb3ac9bbd,9,ypc_06,D,full,D,False,A,2,True,1,0,0,1.2128699231039075
ai,6a06fc17dd60a09eb3ac9bbd,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6a06fc17dd60a09eb3ac9bbd,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai,6a06fc17dd60a09eb3ac9bbd,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai,6a06fc17dd60a09eb3ac9bbd,13,car_racing_05,C,full,C,False,A,2,True,1,0,0,0.5313911703231169
ai,6a06fc17dd60a09eb3ac9bbd,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a06fc17dd60a09eb3ac9bbd,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,6a06fc17dd60a09eb3ac9bbd,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,6a06fc17dd60a09eb3ac9bbd,17,graduation_party_07,C,full,C,False,B,1,True,1,0,0,0.7017608585183145
ai,5f160514e2a4062d2a0ded58,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,5f160514e2a4062d2a0ded58,7,ypc_03,B,full,B,True,B,1,True,1,1,1,0.847792019828484
ai,5f160514e2a4062d2a0ded58,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai,5f160514e2a4062d2a0ded58,9,ypc_06,B,full,A,True,A,1,True,0,0,1,1.2128699231039075
ai,5f160514e2a4062d2a0ded58,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,5f160514e2a4062d2a0ded58,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai,5f160514e2a4062d2a0ded58,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai,5f160514e2a4062d2a0ded58,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,5f160514e2a4062d2a0ded58,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,5f160514e2a4062d2a0ded58,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai,5f160514e2a4062d2a0ded58,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai,6a00e2783fab0770e1f95674,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai,6a00e2783fab0770e1f95674,9,ypc_06,D,full,D,False,A,1,True,1,0,0,1.2128699231039075
ai,6a00e2783fab0770e1f95674,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a00e2783fab0770e1f95674,15,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
ai,6a00e2783fab0770e1f95674,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai,6a00e2783fab0770e1f95674,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai,6a0247c711c1663a4074fa1b,7,ypc_03,D,full,D,False,B,1,True,1,0,0,0.847792019828484
ai,6a0247c711c1663a4074fa1b,8,ypc_05,D,full,D,False,A,3,True,1,0,0,0.3366829552428909
ai,6a0247c711c1663a4074fa1b,9,ypc_06,C,full,C,False,A,1,True,1,0,0,1.2128699231039075
ai,6a0247c711c1663a4074fa1b,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6a0247c711c1663a4074fa1b,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai,6a0247c711c1663a4074fa1b,13,car_racing_05,C,full,C,False,A,1,True,1,0,0,0.5313911703231169
ai,6a0247c711c1663a4074fa1b,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a0247c711c1663a4074fa1b,15,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
ai,6a0247c711c1663a4074fa1b,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,6a0247c711c1663a4074fa1b,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai,69fdda7887e460a4d33c272a,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,69fdda7887e460a4d33c272a,7,ypc_03,B,full,B,True,B,3,True,1,1,1,0.847792019828484
ai,69fdda7887e460a4d33c272a,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai,69fdda7887e460a4d33c272a,9,ypc_06,B,full,B,False,A,2,True,1,0,0,1.2128699231039075
ai,69fdda7887e460a4d33c272a,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,69fdda7887e460a4d33c272a,11,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
ai,69fdda7887e460a4d33c272a,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai,69fdda7887e460a4d33c272a,13,car_racing_05,C,full,C,False,A,1,True,1,0,0,0.5313911703231169
ai,69fdda7887e460a4d33c272a,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,69fdda7887e460a4d33c272a,15,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
ai,69fdda7887e460a4d33c272a,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai,69fdda7887e460a4d33c272a,17,graduation_party_07,D,full,D,False,B,4,True,1,0,0,0.7017608585183145
ai,5c4f9227af9f500001be902e,6,ypc_02,D,full,D,True,D,5,True,1,1,1,-0.8072278083534364
ai,5c4f9227af9f500001be902e,7,ypc_03,A,full,A,False,B,2,True,1,0,0,0.847792019828484
ai,5c4f9227af9f500001be902e,8,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
ai,5c4f9227af9f500001be902e,9,ypc_06,A,full,D,False,A,3,True,0,1,0,1.2128699231039075
ai,5c4f9227af9f500001be902e,10,car_racing_01,D,full,D,True,D,3,True,1,1,1,-1.7807688837545659
ai,5c4f9227af9f500001be902e,11,car_racing_02,C,full,B,False,C,4,True,0,1,0,1.1885313962188795
ai,5c4f9227af9f500001be902e,12,car_racing_03,B,full,B,True,B,4,True,1,1,1,-0.49082695884806904
ai,5c4f9227af9f500001be902e,13,car_racing_05,D,full,D,False,A,2,True,1,0,0,0.5313911703231169
ai,5c4f9227af9f500001be902e,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,5c4f9227af9f500001be902e,15,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
ai,5c4f9227af9f500001be902e,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,5c4f9227af9f500001be902e,17,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
ai,679153802a458f825959cf4a,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,679153802a458f825959cf4a,7,ypc_03,D,full,D,False,B,1,True,1,0,0,0.847792019828484
ai,679153802a458f825959cf4a,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai,679153802a458f825959cf4a,9,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
ai,679153802a458f825959cf4a,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,679153802a458f825959cf4a,11,car_racing_02,C,full,C,True,C,1,True,1,1,1,1.1885313962188795
ai,679153802a458f825959cf4a,12,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
ai,679153802a458f825959cf4a,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai,679153802a458f825959cf4a,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,679153802a458f825959cf4a,15,graduation_party_05,A,full,D,False,A,1,True,0,1,0,0.14197474016266495
ai,679153802a458f825959cf4a,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,679153802a458f825959cf4a,17,graduation_party_07,C,full,C,False,B,1,True,1,0,0,0.7017608585183145
ai,5908ee77d4b33900015cb3f7,6,ypc_02,A,full,A,False,D,1,True,1,0,0,-0.8072278083534364
ai,5908ee77d4b33900015cb3f7,7,ypc_03,C,full,C,False,B,1,True,1,0,0,0.847792019828484
ai,5908ee77d4b33900015cb3f7,8,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
ai,5908ee77d4b33900015cb3f7,9,ypc_06,C,full,C,False,A,4,True,1,0,0,1.2128699231039075
ai,5908ee77d4b33900015cb3f7,10,car_racing_01,A,full,A,False,D,1,True,1,0,0,-1.7807688837545659
ai,5908ee77d4b33900015cb3f7,11,car_racing_02,D,full,D,False,C,1,True,1,0,0,1.1885313962188795
ai,5908ee77d4b33900015cb3f7,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai,5908ee77d4b33900015cb3f7,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai,5908ee77d4b33900015cb3f7,14,graduation_party_01,C,full,C,False,B,3,True,1,0,0,-1.5130450880192552
ai,5908ee77d4b33900015cb3f7,15,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
ai,5908ee77d4b33900015cb3f7,16,graduation_party_06,D,full,D,True,D,2,True,1,1,1,-0.3691343244229278
ai,5908ee77d4b33900015cb3f7,17,graduation_party_07,B,full,B,True,B,2,True,1,1,1,0.7017608585183145
ai,6702f60844f21087e0840e3d,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
ai,6702f60844f21087e0840e3d,7,ypc_03,B,full,B,True,B,1,True,1,1,1,0.847792019828484
ai,6702f60844f21087e0840e3d,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai,6702f60844f21087e0840e3d,9,ypc_06,A,full,A,True,A,1,True,1,1,1,1.2128699231039075
ai,6702f60844f21087e0840e3d,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6702f60844f21087e0840e3d,11,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
ai,6702f60844f21087e0840e3d,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai,6702f60844f21087e0840e3d,13,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
ai,6702f60844f21087e0840e3d,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6702f60844f21087e0840e3d,15,graduation_party_05,A,full,A,True,A,2,True,1,1,1,0.14197474016266495
ai,6702f60844f21087e0840e3d,16,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
ai,6702f60844f21087e0840e3d,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai,6a11e96e121c58edac86d8ae,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,6a11e96e121c58edac86d8ae,7,ypc_03,D,full,B,True,B,1,True,0,0,1,0.847792019828484
ai,6a11e96e121c58edac86d8ae,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai,6a11e96e121c58edac86d8ae,9,ypc_06,A,full,B,False,A,3,True,0,1,0,1.2128699231039075
ai,6a11e96e121c58edac86d8ae,10,car_racing_01,D,full,A,False,D,3,True,0,1,0,-1.7807688837545659
ai,6a11e96e121c58edac86d8ae,11,car_racing_02,B,full,D,False,C,1,True,0,0,0,1.1885313962188795
ai,6a11e96e121c58edac86d8ae,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai,6a11e96e121c58edac86d8ae,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai,6a11e96e121c58edac86d8ae,14,graduation_party_01,C,full,A,False,B,1,True,0,0,0,-1.5130450880192552
ai,6a11e96e121c58edac86d8ae,15,graduation_party_05,A,full,B,False,A,1,True,0,1,0,0.14197474016266495
ai,6a11e96e121c58edac86d8ae,16,graduation_party_06,D,full,D,True,D,2,True,1,1,1,-0.3691343244229278
ai,6a11e96e121c58edac86d8ae,17,graduation_party_07,A,full,A,False,B,1,True,1,0,0,0.7017608585183145
ai,6a07018cc4b031d691ad7868,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
ai,6a07018cc4b031d691ad7868,7,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
ai,6a07018cc4b031d691ad7868,8,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
ai,6a07018cc4b031d691ad7868,9,ypc_06,D,full,D,False,A,1,True,1,0,0,1.2128699231039075
ai,6a07018cc4b031d691ad7868,10,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
ai,6a07018cc4b031d691ad7868,12,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
ai,6a07018cc4b031d691ad7868,13,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
ai,6a07018cc4b031d691ad7868,14,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
ai,6a07018cc4b031d691ad7868,15,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
ai,6a07018cc4b031d691ad7868,16,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
ai,6a07018cc4b031d691ad7868,17,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
ai,6a1705de4d66fdccca1d1192,6,ypc_02,D,full,D,True,D,6,True,1,1,1,-0.8072278083534364
ai,6a1705de4d66fdccca1d1192,7,ypc_03,C,combined,A,False,B,16,True,0,0,0,0.847792019828484
ai,6a1705de4d66fdccca1d1192,8,ypc_05,D,full,D,False,A,7,True,1,0,0,0.3366829552428909
ai,6a1705de4d66fdccca1d1192,9,ypc_06,C,full,A,True,A,8,True,0,0,1,1.2128699231039075
ai,6a1705de4d66fdccca1d1192,10,car_racing_01,D,full,D,True,D,5,True,1,1,1,-1.7807688837545659
ai,6a1705de4d66fdccca1d1192,11,car_racing_02,B,full,B,False,C,7,True,1,0,0,1.1885313962188795
ai,6a1705de4d66fdccca1d1192,12,car_racing_03,D,full,D,False,B,9,True,1,0,0,-0.49082695884806904
ai,6a1705de4d66fdccca1d1192,13,car_racing_05,D,full,D,False,A,6,True,1,0,0,0.5313911703231169
